store_id,store_name,city,country
4673,Store_4673,Chennai,India
4674,Store_4674,Sapporo,Japan
4675,Store_4675,Glasgow,UK
4676,Store_4676,Chicago,USA
4677,Store_4677,London,UK
4678,Store_4678,Manchester,UK
4679,Store_4679,London,UK
4680,Store_4680,Osaka,Japan
4681,Store_4681,Chicago,USA
4682,Store_4682,Mumbai,India
4683,Store_4683,Tokyo,Japan
4684,Store_4684,Kyoto,Japan
4685,Store_4685,Phoenix,USA
4686,Store_4686,Mumbai,India
4687,Store_4687,Houston,USA
4688,Store_4688,New York,USA
4689,Store_4689,Los Angeles,USA
4690,Store_4690,Liverpool,UK
4691,Store_4691,Los Angeles,USA
4692,Store_4692,Houston,USA
4693,Store_4693,Mumbai,India
4694,Store_4694,Glasgow,UK
4695,Store_4695,Chennai,India
4696,Store_4696,Bangalore,India
4697,Store_4697,Sapporo,Japan
4698,Store_4698,Bangalore,India
4699,Store_4699,Bangalore,India
4700,Store_4700,Phoenix,USA
4701,Store_4701,New York,USA
4702,Store_4702,New York,USA
4703,Store_4703,London,UK
4704,Store_4704,Bangalore,India
4705,Store_4705,Manchester,UK
4706,Store_4706,Hyderabad,India
4707,Store_4707,Los Angeles,USA
4708,Store_4708,Hyderabad,India
4709,Store_4709,Glasgow,UK
4710,Store_4710,London,UK
4711,Store_4711,Birmingham,UK
4712,Store_4712,Osaka,Japan
4713,Store_4713,Chicago,USA
4714,Store_4714,London,UK
4715,Store_4715,Hyderabad,India
4716,Store_4716,Liverpool,UK
4717,Store_4717,Chennai,India
4718,Store_4718,Bangalore,India
4719,Store_4719,Bangalore,India
4720,Store_4720,Manchester,UK
4721,Store_4721,Houston,USA
4722,Store_4722,Bangalore,India
4723,Store_4723,Birmingham,UK
4724,Store_4724,Kyoto,Japan
4725,Store_4725,Hyderabad,India
4726,Store_4726,Sapporo,Japan
4727,Store_4727,Chennai,India
4728,Store_4728,London,UK
4729,Store_4729,Glasgow,UK
4730,Store_4730,Nagoya,Japan
4731,Store_4731,New York,USA
4732,Store_4732,Tokyo,Japan
4733,Store_4733,Chennai,India
4734,Store_4734,Manchester,UK
4735,Store_4735,Liverpool,UK
4736,Store_4736,Mumbai,India
4737,Store_4737,Mumbai,India
4738,Store_4738,Manchester,UK
4739,Store_4739,Liverpool,UK
4740,Store_4740,Hyderabad,India
4741,Store_4741,Kyoto,Japan
4742,Store_4742,Glasgow,UK
4743,Store_4743,Glasgow,UK
4744,Store_4744,Phoenix,USA
4745,Store_4745,Houston,USA
4746,Store_4746,Tokyo,Japan
4747,Store_4747,Nagoya,Japan
4748,Store_4748,Mumbai,India
4749,Store_4749,Los Angeles,USA
4750,Store_4750,Liverpool,UK
4751,Store_4751,Tokyo,Japan
4752,Store_4752,London,UK
4753,Store_4753,Tokyo,Japan
4754,Store_4754,Manchester,UK
4755,Store_4755,Glasgow,UK
4756,Store_4756,New York,USA
4757,Store_4757,London,UK
4758,Store_4758,Sapporo,Japan
4759,Store_4759,Sapporo,Japan
4760,Store_4760,Liverpool,UK
4761,Store_4761,Delhi,India
4762,Store_4762,Bangalore,India
4763,Store_4763,Liverpool,UK
4764,Store_4764,Liverpool,UK
4765,Store_4765,Hyderabad,India
4766,Store_4766,Kyoto,Japan
4767,Store_4767,Nagoya,Japan
4768,Store_4768,Tokyo,Japan
4769,Store_4769,Liverpool,UK
4770,Store_4770,Mumbai,India
4771,Store_4771,Kyoto,Japan
4772,Store_4772,New York,USA
4773,Store_4773,Kyoto,Japan
4774,Store_4774,Mumbai,India
4775,Store_4775,Sapporo,Japan
4776,Store_4776,Nagoya,Japan
4777,Store_4777,Delhi,India
4778,Store_4778,Mumbai,India
4779,Store_4779,Houston,USA
4780,Store_4780,Delhi,India
4781,Store_4781,Manchester,UK
4782,Store_4782,Glasgow,UK
4783,Store_4783,Glasgow,UK
4784,Store_4784,Birmingham,UK
4785,Store_4785,Bangalore,India
4786,Store_4786,Delhi,India
4787,Store_4787,London,UK
4788,Store_4788,Liverpool,UK
4789,Store_4789,Houston,USA
4790,Store_4790,Chicago,USA
4791,Store_4791,Liverpool,UK
4792,Store_4792,Glasgow,UK
4793,Store_4793,Delhi,India
4794,Store_4794,Bangalore,India
4795,Store_4795,Delhi,India
4796,Store_4796,Birmingham,UK
4797,Store_4797,Mumbai,India
4798,Store_4798,Mumbai,India
4799,Store_4799,Chicago,USA
4800,Store_4800,Tokyo,Japan
4801,Store_4801,Liverpool,UK
4802,Store_4802,Bangalore,India
4803,Store_4803,Mumbai,India
4804,Store_4804,Mumbai,India
4805,Store_4805,London,UK
4806,Store_4806,Liverpool,UK
4807,Store_4807,Los Angeles,USA
4808,Store_4808,Bangalore,India
4809,Store_4809,London,UK
4810,Store_4810,Sapporo,Japan
4811,Store_4811,Nagoya,Japan
4812,Store_4812,Manchester,UK
4813,Store_4813,Osaka,Japan
4814,Store_4814,Chennai,India
4815,Store_4815,Osaka,Japan
4816,Store_4816,Kyoto,Japan
4817,Store_4817,Birmingham,UK
4818,Store_4818,Osaka,Japan
4819,Store_4819,Mumbai,India
4820,Store_4820,Houston,USA
4821,Store_4821,Tokyo,Japan
4822,Store_4822,Liverpool,UK
4823,Store_4823,Tokyo,Japan
4824,Store_4824,Glasgow,UK
4825,Store_4825,Nagoya,Japan
4826,Store_4826,Chennai,India
4827,Store_4827,Manchester,UK
4828,Store_4828,Liverpool,UK
4829,Store_4829,Sapporo,Japan
4830,Store_4830,Hyderabad,India
4831,Store_4831,Chicago,USA
4832,Store_4832,Chennai,India
4833,Store_4833,Nagoya,Japan
4834,Store_4834,Manchester,UK
4835,Store_4835,Hyderabad,India
4836,Store_4836,Nagoya,Japan
4837,Store_4837,Tokyo,Japan
4838,Store_4838,London,UK
4839,Store_4839,Birmingham,UK
4840,Store_4840,Manchester,UK
4841,Store_4841,Phoenix,USA
4842,Store_4842,Phoenix,USA
4843,Store_4843,Phoenix,USA
4844,Store_4844,Chennai,India
4845,Store_4845,Osaka,Japan
4846,Store_4846,Osaka,Japan
4847,Store_4847,Bangalore,India
4848,Store_4848,Chicago,USA
4849,Store_4849,Kyoto,Japan
4850,Store_4850,New York,USA
4851,Store_4851,Manchester,UK
4852,Store_4852,Osaka,Japan
4853,Store_4853,London,UK
4854,Store_4854,Mumbai,India
4855,Store_4855,Mumbai,India
4856,Store_4856,Bangalore,India
4857,Store_4857,Osaka,Japan
4858,Store_4858,New York,USA
4859,Store_4859,Chicago,USA
4860,Store_4860,Liverpool,UK
4861,Store_4861,Chennai,India
4862,Store_4862,Osaka,Japan
4863,Store_4863,Phoenix,USA
4864,Store_4864,New York,USA
4865,Store_4865,New York,USA
4866,Store_4866,Birmingham,UK
4867,Store_4867,Chicago,USA
4868,Store_4868,Phoenix,USA
4869,Store_4869,Nagoya,Japan
4870,Store_4870,Birmingham,UK
4871,Store_4871,Mumbai,India
4872,Store_4872,Delhi,India
4873,Store_4873,London,UK
4874,Store_4874,Tokyo,Japan
4875,Store_4875,Kyoto,Japan
4876,Store_4876,Manchester,UK
4877,Store_4877,Kyoto,Japan
4878,Store_4878,Los Angeles,USA
4879,Store_4879,Liverpool,UK
4880,Store_4880,Sapporo,Japan
4881,Store_4881,Mumbai,India
4882,Store_4882,Bangalore,India
4883,Store_4883,Liverpool,UK
4884,Store_4884,Nagoya,Japan
4885,Store_4885,Phoenix,USA
4886,Store_4886,London,UK
4887,Store_4887,Hyderabad,India
4888,Store_4888,Chennai,India
4889,Store_4889,Hyderabad,India
4890,Store_4890,Hyderabad,India
4891,Store_4891,Birmingham,UK
4892,Store_4892,Glasgow,UK
4893,Store_4893,Kyoto,Japan
4894,Store_4894,Delhi,India
4895,Store_4895,Glasgow,UK
4896,Store_4896,Tokyo,Japan
4897,Store_4897,Liverpool,UK
4898,Store_4898,Kyoto,Japan
4899,Store_4899,London,UK
4900,Store_4900,Chennai,India
4901,Store_4901,Kyoto,Japan
4902,Store_4902,London,UK
4903,Store_4903,Delhi,India
4904,Store_4904,Tokyo,Japan
4905,Store_4905,Chennai,India
4906,Store_4906,Delhi,India
4907,Store_4907,Birmingham,UK
4908,Store_4908,Kyoto,Japan
4909,Store_4909,Nagoya,Japan
4910,Store_4910,Chicago,USA
4911,Store_4911,Sapporo,Japan
4912,Store_4912,Phoenix,USA
4913,Store_4913,Chennai,India
4914,Store_4914,Phoenix,USA
4915,Store_4915,London,UK
4916,Store_4916,Mumbai,India
4917,Store_4917,Liverpool,UK
4918,Store_4918,Los Angeles,USA
4919,Store_4919,London,UK
4920,Store_4920,Houston,USA
4921,Store_4921,Los Angeles,USA
4922,Store_4922,Houston,USA
4923,Store_4923,Liverpool,UK
4924,Store_4924,Liverpool,UK
4925,Store_4925,Chennai,India
4926,Store_4926,London,UK
4927,Store_4927,Liverpool,UK
4928,Store_4928,London,UK
4929,Store_4929,Bangalore,India
4930,Store_4930,Kyoto,Japan
4931,Store_4931,Mumbai,India
4932,Store_4932,Liverpool,UK
4933,Store_4933,Osaka,Japan
4934,Store_4934,Phoenix,USA
4935,Store_4935,New York,USA
4936,Store_4936,Sapporo,Japan
4937,Store_4937,Birmingham,UK
4938,Store_4938,Liverpool,UK
4939,Store_4939,London,UK
4940,Store_4940,Phoenix,USA
4941,Store_4941,Houston,USA
4942,Store_4942,Sapporo,Japan
4943,Store_4943,Tokyo,Japan
4944,Store_4944,Sapporo,Japan
4945,Store_4945,Chennai,India
4946,Store_4946,Delhi,India
4947,Store_4947,Mumbai,India
4948,Store_4948,New York,USA
4949,Store_4949,Manchester,UK
4950,Store_4950,London,UK
4951,Store_4951,Houston,USA
4952,Store_4952,Bangalore,India
4953,Store_4953,Delhi,India
4954,Store_4954,Manchester,UK
4955,Store_4955,Delhi,India
4956,Store_4956,Houston,USA
4957,Store_4957,Chennai,India
4958,Store_4958,Mumbai,India
4959,Store_4959,Birmingham,UK
4960,Store_4960,Osaka,Japan
4961,Store_4961,Chennai,India
4962,Store_4962,Los Angeles,USA
4963,Store_4963,Houston,USA
4964,Store_4964,Houston,USA
4965,Store_4965,Kyoto,Japan
4966,Store_4966,Birmingham,UK
4967,Store_4967,Hyderabad,India
4968,Store_4968,Mumbai,India
4969,Store_4969,Chicago,USA
4970,Store_4970,Liverpool,UK
4971,Store_4971,Bangalore,India
4972,Store_4972,Birmingham,UK
4973,Store_4973,Glasgow,UK
4974,Store_4974,Hyderabad,India
4975,Store_4975,Manchester,UK
4976,Store_4976,Glasgow,UK
4977,Store_4977,Chicago,USA
4978,Store_4978,Kyoto,Japan
4979,Store_4979,Tokyo,Japan
4980,Store_4980,Manchester,UK
4981,Store_4981,Los Angeles,USA
4982,Store_4982,Birmingham,UK
4983,Store_4983,Houston,USA
4984,Store_4984,Sapporo,Japan
4985,Store_4985,Hyderabad,India
4986,Store_4986,Glasgow,UK
4987,Store_4987,Manchester,UK
4988,Store_4988,Delhi,India
4989,Store_4989,Birmingham,UK
4990,Store_4990,New York,USA
4991,Store_4991,Birmingham,UK
4992,Store_4992,Liverpool,UK
4993,Store_4993,Tokyo,Japan
4994,Store_4994,New York,USA
4995,Store_4995,Nagoya,Japan
4996,Store_4996,Birmingham,UK
4997,Store_4997,Tokyo,Japan
4998,Store_4998,Osaka,Japan
4999,Store_4999,Chennai,India
5000,Store_5000,Kyoto,Japan
5001,Store_5001,Los Angeles,USA
5002,Store_5002,Nagoya,Japan
5003,Store_5003,Sapporo,Japan
5004,Store_5004,Houston,USA
5005,Store_5005,Manchester,UK
5006,Store_5006,Manchester,UK
5007,Store_5007,Sapporo,Japan
5008,Store_5008,London,UK
5009,Store_5009,Los Angeles,USA
5010,Store_5010,Manchester,UK
5011,Store_5011,Sapporo,Japan
5012,Store_5012,Mumbai,India
5013,Store_5013,Glasgow,UK
5014,Store_5014,New York,USA
5015,Store_5015,Birmingham,UK
5016,Store_5016,Nagoya,Japan
5017,Store_5017,Chennai,India
5018,Store_5018,Nagoya,Japan
5019,Store_5019,Delhi,India
5020,Store_5020,Chicago,USA
5021,Store_5021,Chennai,India
5022,Store_5022,Tokyo,Japan
5023,Store_5023,Mumbai,India
5024,Store_5024,Bangalore,India
5025,Store_5025,Bangalore,India
5026,Store_5026,Chennai,India
5027,Store_5027,Tokyo,Japan
5028,Store_5028,Delhi,India
5029,Store_5029,Houston,USA
5030,Store_5030,Osaka,Japan
5031,Store_5031,Osaka,Japan
5032,Store_5032,Manchester,UK
5033,Store_5033,Mumbai,India
5034,Store_5034,Sapporo,Japan
5035,Store_5035,New York,USA
5036,Store_5036,Osaka,Japan
5037,Store_5037,Liverpool,UK
5038,Store_5038,Glasgow,UK
5039,Store_5039,Hyderabad,India
5040,Store_5040,Chennai,India
5041,Store_5041,Bangalore,India
5042,Store_5042,Phoenix,USA
5043,Store_5043,Birmingham,UK
5044,Store_5044,Kyoto,Japan
5045,Store_5045,Phoenix,USA
5046,Store_5046,London,UK
5047,Store_5047,New York,USA
5048,Store_5048,Bangalore,India
5049,Store_5049,Delhi,India
5050,Store_5050,Sapporo,Japan
5051,Store_5051,Mumbai,India
5052,Store_5052,Chicago,USA
5053,Store_5053,Sapporo,Japan
5054,Store_5054,London,UK
5055,Store_5055,Nagoya,Japan
5056,Store_5056,Chicago,USA
5057,Store_5057,London,UK
5058,Store_5058,Nagoya,Japan
5059,Store_5059,Delhi,India
5060,Store_5060,Tokyo,Japan
5061,Store_5061,Manchester,UK
5062,Store_5062,Sapporo,Japan
5063,Store_5063,London,UK
5064,Store_5064,Houston,USA
5065,Store_5065,Bangalore,India
5066,Store_5066,Nagoya,Japan
5067,Store_5067,Hyderabad,India
5068,Store_5068,Osaka,Japan
5069,Store_5069,Delhi,India
5070,Store_5070,Tokyo,Japan
5071,Store_5071,Hyderabad,India
5072,Store_5072,Phoenix,USA
5073,Store_5073,Sapporo,Japan
5074,Store_5074,Los Angeles,USA
5075,Store_5075,New York,USA
5076,Store_5076,Houston,USA
5077,Store_5077,New York,USA
5078,Store_5078,Kyoto,Japan
5079,Store_5079,Bangalore,India
5080,Store_5080,Sapporo,Japan
5081,Store_5081,Los Angeles,USA
5082,Store_5082,Glasgow,UK
5083,Store_5083,Chennai,India
5084,Store_5084,Kyoto,Japan
5085,Store_5085,Chicago,USA
5086,Store_5086,Mumbai,India
5087,Store_5087,Los Angeles,USA
5088,Store_5088,Phoenix,USA
5089,Store_5089,Delhi,India
5090,Store_5090,Hyderabad,India
5091,Store_5091,Bangalore,India
5092,Store_5092,Birmingham,UK
5093,Store_5093,Nagoya,Japan
5094,Store_5094,London,UK
5095,Store_5095,Osaka,Japan
5096,Store_5096,Mumbai,India
5097,Store_5097,Glasgow,UK
5098,Store_5098,London,UK
5099,Store_5099,Manchester,UK
5100,Store_5100,Kyoto,Japan
5101,Store_5101,London,UK
5102,Store_5102,Kyoto,Japan
5103,Store_5103,Liverpool,UK
5104,Store_5104,Los Angeles,USA
5105,Store_5105,Bangalore,India
5106,Store_5106,Osaka,Japan
5107,Store_5107,Bangalore,India
5108,Store_5108,Houston,USA
5109,Store_5109,Phoenix,USA
5110,Store_5110,Mumbai,India
5111,Store_5111,Mumbai,India
5112,Store_5112,Chicago,USA
5113,Store_5113,Tokyo,Japan
5114,Store_5114,New York,USA
5115,Store_5115,Chicago,USA
5116,Store_5116,Liverpool,UK
5117,Store_5117,Phoenix,USA
5118,Store_5118,Birmingham,UK
5119,Store_5119,Sapporo,Japan
5120,Store_5120,Tokyo,Japan
5121,Store_5121,Mumbai,India
5122,Store_5122,London,UK
5123,Store_5123,Bangalore,India
5124,Store_5124,Birmingham,UK
5125,Store_5125,Manchester,UK
5126,Store_5126,Phoenix,USA
5127,Store_5127,Mumbai,India
5128,Store_5128,Mumbai,India
5129,Store_5129,Los Angeles,USA
5130,Store_5130,Tokyo,Japan
5131,Store_5131,Phoenix,USA
5132,Store_5132,Houston,USA
5133,Store_5133,Kyoto,Japan
5134,Store_5134,Bangalore,India
5135,Store_5135,Chennai,India
5136,Store_5136,Phoenix,USA
5137,Store_5137,Osaka,Japan
5138,Store_5138,Hyderabad,India
5139,Store_5139,Manchester,UK
5140,Store_5140,Osaka,Japan
5141,Store_5141,Mumbai,India
5142,Store_5142,Manchester,UK
5143,Store_5143,London,UK
5144,Store_5144,Delhi,India
5145,Store_5145,Osaka,Japan
5146,Store_5146,Birmingham,UK
5147,Store_5147,Manchester,UK
5148,Store_5148,Los Angeles,USA
5149,Store_5149,Tokyo,Japan
5150,Store_5150,Kyoto,Japan
5151,Store_5151,New York,USA
5152,Store_5152,Manchester,UK
5153,Store_5153,Osaka,Japan
5154,Store_5154,Mumbai,India
5155,Store_5155,Manchester,UK
5156,Store_5156,Tokyo,Japan
5157,Store_5157,Los Angeles,USA
5158,Store_5158,Houston,USA
5159,Store_5159,Mumbai,India
5160,Store_5160,Delhi,India
5161,Store_5161,Sapporo,Japan
5162,Store_5162,Delhi,India
5163,Store_5163,London,UK
5164,Store_5164,Delhi,India
5165,Store_5165,Nagoya,Japan
5166,Store_5166,Birmingham,UK
5167,Store_5167,London,UK
5168,Store_5168,Birmingham,UK
5169,Store_5169,Sapporo,Japan
5170,Store_5170,London,UK
5171,Store_5171,New York,USA
5172,Store_5172,Birmingham,UK
5173,Store_5173,London,UK
5174,Store_5174,Delhi,India
5175,Store_5175,London,UK
5176,Store_5176,Liverpool,UK
5177,Store_5177,Manchester,UK
5178,Store_5178,Nagoya,Japan
5179,Store_5179,Hyderabad,India
5180,Store_5180,Houston,USA
5181,Store_5181,New York,USA
5182,Store_5182,Phoenix,USA
5183,Store_5183,Tokyo,Japan
5184,Store_5184,Hyderabad,India
5185,Store_5185,Nagoya,Japan
5186,Store_5186,Hyderabad,India
5187,Store_5187,Mumbai,India
5188,Store_5188,Hyderabad,India
5189,Store_5189,Houston,USA
5190,Store_5190,Chicago,USA
5191,Store_5191,Manchester,UK
5192,Store_5192,Birmingham,UK
5193,Store_5193,Nagoya,Japan
5194,Store_5194,Liverpool,UK
5195,Store_5195,Phoenix,USA
5196,Store_5196,Bangalore,India
5197,Store_5197,Liverpool,UK
5198,Store_5198,Hyderabad,India
5199,Store_5199,Chicago,USA
5200,Store_5200,Chicago,USA
5201,Store_5201,Liverpool,UK
5202,Store_5202,Birmingham,UK
5203,Store_5203,Hyderabad,India
5204,Store_5204,Bangalore,India
5205,Store_5205,New York,USA
5206,Store_5206,Birmingham,UK
5207,Store_5207,New York,USA
5208,Store_5208,Chennai,India
5209,Store_5209,Manchester,UK
5210,Store_5210,Osaka,Japan
5211,Store_5211,Manchester,UK
5212,Store_5212,Chennai,India
5213,Store_5213,Hyderabad,India
5214,Store_5214,Osaka,Japan
5215,Store_5215,Los Angeles,USA
5216,Store_5216,Kyoto,Japan
5217,Store_5217,Houston,USA
5218,Store_5218,Bangalore,India
5219,Store_5219,Bangalore,India
5220,Store_5220,Mumbai,India
5221,Store_5221,Los Angeles,USA
5222,Store_5222,Chennai,India
5223,Store_5223,Manchester,UK
5224,Store_5224,Kyoto,Japan
5225,Store_5225,Liverpool,UK
5226,Store_5226,Phoenix,USA
5227,Store_5227,Nagoya,Japan
5228,Store_5228,Bangalore,India
5229,Store_5229,Tokyo,Japan
5230,Store_5230,Delhi,India
5231,Store_5231,Phoenix,USA
5232,Store_5232,Manchester,UK
5233,Store_5233,Hyderabad,India
5234,Store_5234,Houston,USA
5235,Store_5235,Houston,USA
5236,Store_5236,Chennai,India
5237,Store_5237,New York,USA
5238,Store_5238,Houston,USA
5239,Store_5239,Delhi,India
5240,Store_5240,London,UK
5241,Store_5241,Hyderabad,India
5242,Store_5242,Tokyo,Japan
5243,Store_5243,Phoenix,USA
5244,Store_5244,Chicago,USA
5245,Store_5245,Nagoya,Japan
5246,Store_5246,Houston,USA
5247,Store_5247,Sapporo,Japan
5248,Store_5248,Kyoto,Japan
5249,Store_5249,Mumbai,India
5250,Store_5250,Delhi,India
5251,Store_5251,Liverpool,UK
5252,Store_5252,Sapporo,Japan
5253,Store_5253,Phoenix,USA
5254,Store_5254,Mumbai,India
5255,Store_5255,Sapporo,Japan
5256,Store_5256,Los Angeles,USA
5257,Store_5257,Mumbai,India
5258,Store_5258,Nagoya,Japan
5259,Store_5259,New York,USA
5260,Store_5260,London,UK
5261,Store_5261,New York,USA
5262,Store_5262,Birmingham,UK
5263,Store_5263,London,UK
5264,Store_5264,Houston,USA
5265,Store_5265,London,UK
5266,Store_5266,London,UK
5267,Store_5267,New York,USA
5268,Store_5268,Los Angeles,USA
5269,Store_5269,Chicago,USA
5270,Store_5270,Houston,USA
5271,Store_5271,Tokyo,Japan
5272,Store_5272,Osaka,Japan
5273,Store_5273,Delhi,India
5274,Store_5274,Hyderabad,India
5275,Store_5275,Chennai,India
5276,Store_5276,Birmingham,UK
5277,Store_5277,Tokyo,Japan
5278,Store_5278,Chicago,USA
5279,Store_5279,Mumbai,India
5280,Store_5280,Nagoya,Japan
5281,Store_5281,Osaka,Japan
5282,Store_5282,Tokyo,Japan
5283,Store_5283,Los Angeles,USA
5284,Store_5284,New York,USA
5285,Store_5285,Phoenix,USA
5286,Store_5286,Hyderabad,India
5287,Store_5287,Phoenix,USA
5288,Store_5288,Osaka,Japan
5289,Store_5289,Nagoya,Japan
5290,Store_5290,Houston,USA
5291,Store_5291,Los Angeles,USA
5292,Store_5292,Kyoto,Japan
5293,Store_5293,Osaka,Japan
5294,Store_5294,Nagoya,Japan
5295,Store_5295,New York,USA
5296,Store_5296,Phoenix,USA
5297,Store_5297,Kyoto,Japan
5298,Store_5298,Chicago,USA
5299,Store_5299,Manchester,UK
5300,Store_5300,Liverpool,UK
5301,Store_5301,Nagoya,Japan
5302,Store_5302,New York,USA
5303,Store_5303,Glasgow,UK
5304,Store_5304,Chicago,USA
5305,Store_5305,Manchester,UK
5306,Store_5306,Tokyo,Japan
5307,Store_5307,Chicago,USA
5308,Store_5308,Mumbai,India
5309,Store_5309,Mumbai,India
5310,Store_5310,London,UK
5311,Store_5311,Hyderabad,India
5312,Store_5312,Osaka,Japan
5313,Store_5313,Los Angeles,USA
5314,Store_5314,Osaka,Japan
5315,Store_5315,Mumbai,India
5316,Store_5316,New York,USA
5317,Store_5317,Hyderabad,India
5318,Store_5318,Mumbai,India
5319,Store_5319,Osaka,Japan
5320,Store_5320,Nagoya,Japan
5321,Store_5321,Los Angeles,USA
5322,Store_5322,Glasgow,UK
5323,Store_5323,Delhi,India
5324,Store_5324,Mumbai,India
5325,Store_5325,Phoenix,USA
5326,Store_5326,Sapporo,Japan
5327,Store_5327,Osaka,Japan
5328,Store_5328,Liverpool,UK
5329,Store_5329,Bangalore,India
5330,Store_5330,Glasgow,UK
5331,Store_5331,Mumbai,India
5332,Store_5332,Sapporo,Japan
5333,Store_5333,Glasgow,UK
5334,Store_5334,Hyderabad,India
5335,Store_5335,Chicago,USA
5336,Store_5336,Los Angeles,USA
5337,Store_5337,London,UK
5338,Store_5338,Delhi,India
5339,Store_5339,Delhi,India
5340,Store_5340,Houston,USA
5341,Store_5341,Birmingham,UK
5342,Store_5342,Tokyo,Japan
5343,Store_5343,Kyoto,Japan
5344,Store_5344,Tokyo,Japan
5345,Store_5345,Glasgow,UK
5346,Store_5346,Kyoto,Japan
5347,Store_5347,Kyoto,Japan
5348,Store_5348,Sapporo,Japan
5349,Store_5349,Manchester,UK
5350,Store_5350,Birmingham,UK
5351,Store_5351,Glasgow,UK
5352,Store_5352,Chennai,India
5353,Store_5353,New York,USA
5354,Store_5354,London,UK
5355,Store_5355,Glasgow,UK
5356,Store_5356,Glasgow,UK
5357,Store_5357,Bangalore,India
5358,Store_5358,Tokyo,Japan
5359,Store_5359,Manchester,UK
5360,Store_5360,Liverpool,UK
5361,Store_5361,Hyderabad,India
5362,Store_5362,Bangalore,India
5363,Store_5363,Phoenix,USA
5364,Store_5364,Osaka,Japan
5365,Store_5365,Mumbai,India
5366,Store_5366,Chennai,India
5367,Store_5367,Mumbai,India
5368,Store_5368,Phoenix,USA
5369,Store_5369,Chennai,India
5370,Store_5370,Chennai,India
5371,Store_5371,Osaka,Japan
5372,Store_5372,Nagoya,Japan
5373,Store_5373,Chennai,India
5374,Store_5374,Bangalore,India
5375,Store_5375,Mumbai,India
5376,Store_5376,New York,USA
5377,Store_5377,Mumbai,India
5378,Store_5378,Chennai,India
5379,Store_5379,Mumbai,India
5380,Store_5380,Sapporo,Japan
5381,Store_5381,Los Angeles,USA
5382,Store_5382,Tokyo,Japan
5383,Store_5383,Chicago,USA
5384,Store_5384,Liverpool,UK
5385,Store_5385,Houston,USA
5386,Store_5386,Tokyo,Japan
5387,Store_5387,Nagoya,Japan
5388,Store_5388,Houston,USA
5389,Store_5389,Birmingham,UK
5390,Store_5390,New York,USA
5391,Store_5391,Delhi,India
5392,Store_5392,Delhi,India
5393,Store_5393,London,UK
5394,Store_5394,Delhi,India
5395,Store_5395,Chennai,India
5396,Store_5396,Tokyo,Japan
5397,Store_5397,Los Angeles,USA
5398,Store_5398,Manchester,UK
5399,Store_5399,Kyoto,Japan
5400,Store_5400,Liverpool,UK
5401,Store_5401,Houston,USA
5402,Store_5402,Bangalore,India
5403,Store_5403,Mumbai,India
5404,Store_5404,Liverpool,UK
5405,Store_5405,Tokyo,Japan
5406,Store_5406,Mumbai,India
5407,Store_5407,Phoenix,USA
5408,Store_5408,Liverpool,UK
5409,Store_5409,Delhi,India
5410,Store_5410,Delhi,India
5411,Store_5411,Glasgow,UK
5412,Store_5412,Chicago,USA
5413,Store_5413,Chicago,USA
5414,Store_5414,Houston,USA
5415,Store_5415,Manchester,UK
5416,Store_5416,Chennai,India
5417,Store_5417,Glasgow,UK
5418,Store_5418,Kyoto,Japan
5419,Store_5419,Nagoya,Japan
5420,Store_5420,Bangalore,India
5421,Store_5421,Bangalore,India
5422,Store_5422,Kyoto,Japan
5423,Store_5423,New York,USA
5424,Store_5424,Mumbai,India
5425,Store_5425,New York,USA
5426,Store_5426,Liverpool,UK
5427,Store_5427,Hyderabad,India
5428,Store_5428,Chicago,USA
5429,Store_5429,Los Angeles,USA
5430,Store_5430,Nagoya,Japan
5431,Store_5431,Mumbai,India
5432,Store_5432,London,UK
5433,Store_5433,Houston,USA
5434,Store_5434,Sapporo,Japan
5435,Store_5435,Phoenix,USA
5436,Store_5436,Houston,USA
5437,Store_5437,Los Angeles,USA
5438,Store_5438,Houston,USA
5439,Store_5439,Osaka,Japan
5440,Store_5440,Manchester,UK
5441,Store_5441,London,UK
5442,Store_5442,Tokyo,Japan
5443,Store_5443,Chennai,India
5444,Store_5444,Houston,USA
5445,Store_5445,Houston,USA
5446,Store_5446,New York,USA
5447,Store_5447,Glasgow,UK
5448,Store_5448,Sapporo,Japan
5449,Store_5449,Chennai,India
5450,Store_5450,London,UK
5451,Store_5451,London,UK
5452,Store_5452,Delhi,India
5453,Store_5453,Chennai,India
5454,Store_5454,Sapporo,Japan
5455,Store_5455,Delhi,India
5456,Store_5456,Liverpool,UK
5457,Store_5457,Delhi,India
5458,Store_5458,Glasgow,UK
5459,Store_5459,Kyoto,Japan
5460,Store_5460,New York,USA
5461,Store_5461,Phoenix,USA
5462,Store_5462,Manchester,UK
5463,Store_5463,Glasgow,UK
5464,Store_5464,Osaka,Japan
5465,Store_5465,Bangalore,India
5466,Store_5466,Tokyo,Japan
5467,Store_5467,Hyderabad,India
5468,Store_5468,London,UK
5469,Store_5469,Bangalore,India
5470,Store_5470,Chicago,USA
5471,Store_5471,Chicago,USA
5472,Store_5472,Birmingham,UK
5473,Store_5473,Chicago,USA
5474,Store_5474,Chennai,India
5475,Store_5475,Chennai,India
5476,Store_5476,New York,USA
5477,Store_5477,Manchester,UK
5478,Store_5478,Manchester,UK
5479,Store_5479,Chennai,India
5480,Store_5480,Osaka,Japan
5481,Store_5481,Los Angeles,USA
