claim_id,claim_date,sale_id,repair_status
5457,31-08-2023,2150,Rejected
5458,02-02-2020,1186,Paid
5459,26-12-2021,4296,Warranty Void
5460,03-08-2022,2570,Rejected
5461,03-01-2024,3967,Rejected
5462,11-05-2023,4023,Repaired
5463,31-12-2023,4782,Rejected
5464,05-09-2023,1725,Warranty Void
5465,26-11-2022,1816,Warranty Void
5466,23-10-2020,1759,Pending
5467,20-11-2023,277,Pending
5468,20-02-2020,339,Pending
5469,13-12-2021,3977,Pending
5470,17-07-2024,4727,Warranty Void
5471,08-02-2022,18,Pending
5472,28-08-2021,675,Repaired
5473,13-05-2021,4232,Rejected
5474,23-03-2022,1654,Pending
5475,24-08-2023,1496,Paid
5476,18-01-2021,309,Pending
5477,02-10-2023,3430,Pending
5478,13-09-2021,4258,Rejected
5479,02-08-2023,3604,Warranty Void
5480,30-05-2024,2028,Repaired
5481,07-11-2024,2807,Repaired
5482,06-10-2022,4574,Paid
5483,08-03-2023,3787,Warranty Void
5484,30-10-2023,2243,Pending
5485,28-05-2023,765,Repaired
5486,08-11-2020,4206,Paid
5487,07-12-2024,3113,Warranty Void
5488,14-08-2023,655,Pending
5489,21-05-2021,4969,Warranty Void
5490,04-05-2020,2990,Warranty Void
5491,20-09-2020,4811,Pending
5492,08-02-2024,4971,Pending
5493,07-01-2024,3471,Pending
5494,09-02-2022,1453,Warranty Void
5495,26-07-2023,3355,Rejected
5496,24-03-2020,2326,Paid
5497,26-11-2021,829,Paid
5498,21-05-2020,2561,Repaired
5499,28-07-2024,2313,Warranty Void
5500,03-10-2024,2102,Rejected
5501,02-09-2021,1271,Warranty Void
5502,01-11-2021,4423,Paid
5503,10-09-2020,550,Paid
5504,29-07-2024,4069,Paid
5505,11-09-2023,4740,Paid
5506,25-11-2024,1769,Warranty Void
5507,09-11-2023,163,Paid
5508,13-05-2023,2199,Repaired
5509,31-01-2020,3211,Warranty Void
5510,20-11-2020,3811,Warranty Void
5511,12-08-2020,1731,Repaired
5512,07-08-2023,203,Warranty Void
5513,20-05-2023,337,Warranty Void
5514,13-11-2021,528,Rejected
5515,06-07-2021,3604,Warranty Void
5516,27-10-2021,2197,Pending
5517,11-02-2022,294,Paid
5518,05-12-2024,1136,Warranty Void
5519,09-02-2020,1746,Warranty Void
5520,17-12-2023,3031,Rejected
5521,21-06-2024,3549,Warranty Void
5522,28-03-2022,2153,Pending
5523,01-12-2020,720,Repaired
5524,09-11-2020,2102,Repaired
5525,17-11-2021,305,Pending
5526,21-05-2020,4415,Paid
5527,08-06-2024,1060,Repaired
5528,03-11-2022,1284,Pending
5529,25-10-2021,4995,Rejected
5530,09-07-2020,202,Warranty Void
5531,19-03-2023,4746,Warranty Void
5532,21-10-2022,1283,Pending
5533,16-03-2023,4219,Rejected
5534,13-03-2023,2360,Paid
5535,15-11-2023,2792,Warranty Void
5536,25-03-2023,1242,Rejected
5537,23-09-2024,4628,Rejected
5538,24-07-2020,2390,Repaired
5539,05-07-2024,2538,Pending
5540,22-09-2023,3481,Pending
5541,22-09-2020,2619,Pending
5542,25-07-2023,2986,Paid
5543,20-08-2021,427,Pending
5544,14-10-2022,4239,Warranty Void
5545,09-11-2023,4398,Warranty Void
5546,02-11-2024,3323,Warranty Void
5547,14-04-2020,3138,Paid
5548,03-12-2021,4030,Rejected
5549,02-07-2022,4920,Warranty Void
5550,19-09-2022,296,Repaired
5551,29-10-2023,452,Warranty Void
5552,11-03-2024,4780,Rejected
5553,23-10-2022,2255,Repaired
5554,12-03-2022,93,Paid
5555,02-07-2024,324,Paid
5556,30-08-2023,3958,Pending
5557,13-12-2023,453,Warranty Void
5558,22-07-2021,3234,Pending
5559,06-07-2022,1084,Repaired
5560,17-12-2020,2390,Rejected
5561,09-05-2020,2176,Paid
5562,20-11-2022,247,Paid
5563,24-06-2020,1120,Paid
5564,18-04-2023,4115,Pending
5565,19-03-2020,1534,Pending
5566,11-03-2020,470,Paid
5567,05-05-2021,4393,Warranty Void
5568,21-05-2020,2764,Repaired
5569,25-01-2023,4006,Paid
5570,18-08-2021,683,Rejected
5571,16-06-2022,4380,Repaired
5572,17-01-2022,3768,Paid
5573,24-08-2021,2681,Repaired
5574,02-11-2024,3120,Repaired
5575,30-11-2020,2469,Paid
5576,09-09-2023,2811,Pending
5577,20-05-2021,3981,Paid
5578,19-10-2024,3710,Warranty Void
5579,26-10-2022,408,Rejected
5580,29-09-2024,1180,Rejected
5581,02-04-2021,4267,Rejected
5582,26-01-2023,2215,Rejected
5583,07-10-2023,2289,Paid
5584,25-05-2023,2855,Paid
5585,17-05-2020,1660,Pending
5586,08-09-2022,1952,Pending
5587,27-01-2023,638,Repaired
5588,26-09-2021,4687,Warranty Void
5589,17-10-2020,1006,Rejected
5590,26-09-2024,2789,Pending
5591,01-10-2024,3942,Warranty Void
5592,13-09-2022,785,Pending
5593,08-04-2021,4487,Pending
5594,11-06-2023,3046,Pending
5595,28-09-2020,2630,Repaired
5596,05-06-2024,1458,Warranty Void
5597,31-05-2021,4901,Rejected
5598,18-10-2022,1148,Rejected
5599,28-12-2021,3931,Rejected
5600,16-04-2020,1514,Paid
5601,22-09-2021,419,Warranty Void
5602,17-02-2022,405,Repaired
5603,13-12-2022,3898,Rejected
5604,01-08-2023,2237,Warranty Void
5605,24-09-2024,4234,Paid
5606,29-07-2021,1078,Repaired
5607,19-01-2022,2297,Rejected
5608,26-02-2020,2301,Paid
5609,22-07-2020,3580,Pending
5610,15-01-2020,2709,Paid
5611,31-01-2021,3759,Paid
5612,25-09-2024,3540,Paid
5613,27-03-2021,1584,Pending
5614,05-02-2020,1080,Rejected
5615,17-12-2023,2853,Repaired
5616,20-08-2023,2954,Repaired
5617,05-05-2023,3509,Repaired
5618,03-06-2023,4321,Rejected
5619,26-01-2021,1406,Rejected
5620,17-12-2023,557,Paid
5621,13-09-2024,2880,Rejected
5622,20-01-2022,209,Pending
5623,14-12-2023,3958,Repaired
5624,16-06-2021,1640,Repaired
5625,18-04-2024,4783,Paid
5626,24-07-2021,4185,Paid
5627,16-01-2020,4213,Warranty Void
5628,21-12-2021,1486,Paid
5629,01-05-2024,1517,Paid
5630,16-10-2022,914,Warranty Void
5631,17-05-2024,954,Warranty Void
5632,08-05-2020,3980,Repaired
5633,06-01-2023,2010,Paid
5634,18-12-2023,3110,Pending
5635,01-12-2024,1758,Warranty Void
5636,02-12-2022,1672,Warranty Void
5637,23-07-2022,3213,Pending
5638,02-02-2023,130,Rejected
5639,04-06-2024,4728,Repaired
5640,24-05-2024,3047,Pending
5641,29-10-2024,4321,Rejected
5642,13-04-2022,4782,Pending
5643,25-02-2024,1669,Repaired
5644,21-10-2020,4080,Paid
5645,22-10-2024,813,Warranty Void
5646,19-12-2022,5000,Pending
5647,02-03-2023,3552,Repaired
5648,07-12-2024,1021,Pending
5649,13-07-2023,2500,Warranty Void
5650,30-10-2020,2662,Rejected
5651,12-01-2022,3983,Repaired
5652,29-02-2020,842,Warranty Void
5653,27-01-2021,1195,Pending
5654,01-12-2021,2094,Repaired
5655,22-09-2024,2645,Paid
5656,17-03-2021,4806,Rejected
5657,20-02-2024,802,Pending
5658,13-12-2022,150,Repaired
5659,16-08-2023,3570,Paid
5660,06-04-2020,4079,Pending
5661,15-12-2021,2716,Repaired
5662,20-12-2024,4387,Repaired
5663,01-10-2022,4430,Rejected
5664,07-09-2022,3897,Warranty Void
5665,15-12-2023,1248,Paid
5666,18-10-2020,3001,Pending
5667,20-08-2022,3079,Warranty Void
5668,29-08-2022,2600,Warranty Void
5669,29-08-2024,2202,Repaired
5670,26-08-2020,2988,Rejected
5671,17-03-2023,1408,Repaired
5672,16-05-2022,2098,Repaired
5673,15-10-2022,4910,Pending
5674,22-06-2020,3913,Paid
5675,21-04-2023,2966,Warranty Void
5676,16-07-2020,884,Rejected
5677,06-05-2024,2396,Rejected
5678,26-05-2021,3457,Warranty Void
5679,01-10-2024,979,Warranty Void
5680,03-05-2023,1311,Rejected
5681,27-10-2022,3406,Rejected
5682,11-05-2022,1402,Warranty Void
5683,15-01-2024,2146,Rejected
5684,24-03-2023,701,Rejected
5685,15-08-2021,405,Rejected
5686,16-02-2020,4793,Paid
5687,16-03-2020,2900,Warranty Void
5688,18-09-2024,4697,Rejected
5689,18-09-2021,4231,Warranty Void
5690,14-01-2022,722,Warranty Void
5691,20-06-2021,1008,Warranty Void
5692,29-01-2020,1947,Rejected
5693,23-02-2021,1387,Pending
5694,22-06-2023,713,Rejected
5695,22-09-2023,972,Warranty Void
5696,27-01-2021,3004,Paid
5697,12-07-2021,535,Pending
5698,26-03-2020,170,Warranty Void
5699,11-06-2022,4109,Pending
5700,01-10-2021,4708,Warranty Void
5701,25-04-2020,3080,Repaired
5702,23-11-2024,2317,Rejected
5703,12-09-2022,244,Paid
5704,16-10-2024,1982,Paid
5705,16-07-2023,2016,Warranty Void
5706,10-01-2020,4230,Rejected
5707,28-09-2023,485,Repaired
5708,18-05-2020,3072,Pending
5709,25-10-2022,2642,Paid
5710,23-10-2022,1374,Rejected
5711,08-02-2021,3788,Repaired
5712,06-12-2021,2923,Pending
5713,05-08-2020,3364,Repaired
5714,12-03-2022,482,Repaired
5715,06-05-2020,1991,Warranty Void
5716,17-04-2023,4311,Pending
5717,29-11-2022,409,Rejected
5718,29-01-2020,145,Warranty Void
5719,23-05-2020,1724,Rejected
5720,01-12-2023,2220,Warranty Void
5721,15-11-2024,1740,Rejected
5722,08-07-2020,394,Warranty Void
5723,28-01-2022,4033,Pending
5724,11-10-2023,4207,Warranty Void
5725,20-01-2021,946,Rejected
5726,06-05-2023,563,Repaired
5727,27-02-2021,1875,Pending
5728,08-07-2024,389,Repaired
5729,26-02-2020,111,Repaired
5730,02-11-2021,4790,Pending
5731,09-11-2021,3349,Pending
5732,26-08-2023,4682,Warranty Void
5733,27-08-2023,711,Pending
5734,22-07-2020,1011,Pending
5735,08-05-2024,1070,Rejected
5736,06-09-2021,288,Paid
5737,02-08-2020,2500,Repaired
5738,30-07-2024,462,Repaired
5739,24-02-2023,3269,Paid
5740,22-02-2020,2299,Pending
5741,08-05-2024,2260,Pending
5742,04-02-2020,2695,Repaired
5743,09-09-2024,1594,Paid
5744,26-02-2022,3507,Paid
5745,05-12-2020,3327,Paid
5746,15-12-2020,2037,Rejected
5747,08-04-2020,2360,Rejected
5748,08-10-2023,727,Warranty Void
5749,03-02-2022,868,Pending
5750,29-12-2021,4139,Paid
5751,22-11-2021,1194,Pending
5752,12-01-2021,4470,Rejected
5753,25-01-2021,4457,Rejected
5754,19-08-2024,3972,Repaired
5755,08-11-2022,2037,Pending
5756,09-08-2020,3409,Pending
5757,17-07-2024,775,Rejected
5758,21-04-2021,2179,Pending
5759,01-07-2023,4257,Warranty Void
5760,09-07-2021,3787,Pending
5761,26-07-2023,238,Paid
5762,02-12-2023,3375,Repaired
5763,20-04-2022,2887,Paid
5764,27-11-2021,1525,Paid
5765,02-02-2021,554,Repaired
5766,21-07-2020,3110,Warranty Void
5767,19-10-2024,4052,Rejected
5768,16-08-2024,1432,Warranty Void
5769,30-06-2022,1822,Pending
5770,30-04-2021,1254,Paid
5771,03-06-2022,4509,Rejected
5772,04-08-2024,4367,Repaired
5773,04-02-2024,4475,Rejected
5774,05-10-2020,263,Warranty Void
5775,21-04-2021,4850,Rejected
5776,12-11-2022,1197,Repaired
5777,08-02-2022,3540,Pending
5778,10-08-2022,4386,Rejected
5779,26-04-2021,3967,Pending
5780,08-06-2022,4236,Warranty Void
5781,06-02-2020,505,Warranty Void
5782,17-07-2020,975,Rejected
5783,18-07-2022,1210,Warranty Void
5784,14-05-2024,3556,Warranty Void
5785,19-05-2021,3727,Warranty Void
5786,22-03-2023,1794,Pending
5787,05-02-2021,3144,Paid
5788,05-02-2022,4083,Paid
5789,18-07-2024,1199,Paid
5790,03-11-2021,3831,Pending
5791,17-01-2022,3344,Pending
5792,20-03-2022,4663,Warranty Void
5793,12-09-2024,287,Rejected
5794,25-11-2024,3399,Repaired
5795,20-03-2020,3049,Pending
5796,28-11-2021,2952,Rejected
5797,29-06-2022,3290,Warranty Void
5798,07-05-2022,1649,Rejected
5799,24-09-2020,2178,Repaired
5800,14-09-2021,399,Paid
5801,05-12-2021,829,Paid
5802,16-12-2021,2805,Pending
5803,04-10-2021,2937,Repaired
5804,28-06-2024,3942,Paid
5805,28-03-2021,787,Warranty Void
5806,11-04-2021,2916,Pending
5807,10-09-2021,3830,Paid
5808,05-08-2020,167,Paid
5809,08-05-2023,4242,Warranty Void
5810,18-12-2023,1089,Repaired
5811,01-06-2022,2724,Rejected
5812,22-03-2022,3023,Paid
5813,30-03-2023,2993,Warranty Void
5814,29-03-2024,1443,Repaired
5815,27-08-2021,4434,Warranty Void
5816,26-10-2021,2839,Warranty Void
5817,26-09-2023,1495,Repaired
5818,24-07-2022,2864,Rejected
5819,17-09-2020,550,Warranty Void
5820,01-11-2024,108,Paid
5821,04-12-2020,4247,Paid
5822,24-08-2020,437,Warranty Void
5823,23-10-2024,4293,Warranty Void
5824,01-10-2024,4986,Pending
5825,25-01-2024,1689,Rejected
5826,21-08-2021,649,Rejected
5827,09-04-2024,2873,Paid
5828,13-03-2022,492,Paid
5829,14-05-2023,266,Paid
5830,01-02-2024,2149,Pending
5831,06-07-2021,4572,Repaired
5832,13-10-2022,3163,Pending
5833,12-01-2024,417,Repaired
5834,15-07-2021,3382,Repaired
5835,13-12-2024,4902,Repaired
5836,03-01-2022,1975,Paid
5837,25-08-2022,1444,Repaired
5838,24-09-2022,1786,Repaired
5839,15-11-2021,2051,Paid
5840,22-07-2024,1238,Paid
5841,13-09-2020,2498,Pending
5842,27-06-2021,6,Repaired
5843,13-09-2020,4039,Warranty Void
5844,13-04-2020,143,Warranty Void
5845,18-04-2021,4006,Rejected
5846,14-11-2021,3402,Repaired
5847,01-11-2023,4482,Pending
5848,19-02-2023,4946,Warranty Void
5849,05-07-2021,2265,Pending
5850,05-03-2023,1082,Rejected
5851,28-11-2020,2461,Paid
5852,30-08-2021,3093,Repaired
5853,16-01-2022,1079,Paid
5854,29-01-2023,2109,Paid
5855,30-05-2023,3229,Pending
5856,07-07-2022,217,Paid
5857,10-07-2020,479,Rejected
5858,14-05-2022,1913,Repaired
5859,30-12-2021,889,Rejected
5860,31-05-2022,1051,Rejected
5861,21-03-2022,3177,Repaired
5862,08-01-2020,4920,Warranty Void
5863,29-01-2024,2228,Pending
5864,24-08-2023,124,Warranty Void
5865,19-08-2021,3537,Rejected
5866,26-03-2023,4178,Pending
5867,15-03-2022,1509,Rejected
5868,10-02-2023,2061,Warranty Void
5869,05-09-2020,2556,Rejected
5870,16-05-2021,2696,Repaired
5871,16-08-2022,3636,Rejected
5872,06-07-2020,455,Rejected
5873,10-02-2021,515,Warranty Void
5874,22-02-2020,887,Warranty Void
5875,11-02-2024,2707,Repaired
5876,11-03-2024,2238,Paid
5877,04-05-2021,2993,Rejected
5878,14-02-2024,4331,Rejected
5879,30-07-2023,3486,Paid
5880,30-07-2023,4551,Warranty Void
5881,09-10-2023,2120,Paid
5882,25-08-2022,2871,Rejected
5883,04-08-2020,3315,Rejected
5884,06-06-2024,593,Rejected
5885,06-09-2021,2295,Rejected
5886,30-08-2024,2005,Paid
5887,01-05-2022,2487,Paid
5888,18-07-2022,2459,Warranty Void
5889,21-05-2023,1012,Rejected
5890,11-02-2023,3895,Warranty Void
5891,10-08-2024,4871,Paid
5892,30-12-2024,1374,Warranty Void
5893,10-02-2023,2211,Pending
5894,11-08-2023,3305,Warranty Void
5895,16-12-2023,4455,Paid
5896,10-11-2020,3040,Repaired
5897,22-05-2022,4267,Repaired
5898,05-09-2020,2028,Paid
5899,12-01-2022,4470,Repaired
5900,29-08-2021,377,Repaired
5901,15-01-2024,3651,Paid
5902,25-12-2023,2982,Repaired
5903,26-02-2022,1030,Repaired
5904,28-05-2021,4016,Repaired
5905,16-07-2024,215,Warranty Void
5906,09-05-2020,1299,Repaired
5907,27-06-2020,2476,Paid
5908,29-02-2020,4017,Repaired
5909,25-05-2024,2830,Rejected
5910,22-12-2021,4824,Repaired
5911,27-01-2023,3689,Paid
5912,11-01-2021,2278,Warranty Void
5913,13-11-2021,357,Warranty Void
5914,22-05-2021,2835,Pending
5915,22-12-2024,892,Repaired
5916,02-02-2021,2926,Warranty Void
5917,26-08-2024,75,Pending
5918,31-10-2022,3707,Rejected
5919,17-07-2022,360,Pending
5920,28-05-2022,1632,Paid
5921,24-01-2024,2631,Warranty Void
5922,19-07-2023,1931,Pending
5923,18-10-2020,4590,Repaired
5924,29-10-2022,4072,Paid
5925,25-02-2023,1481,Warranty Void
5926,28-10-2022,4434,Pending
5927,22-05-2022,4386,Rejected
5928,05-02-2023,947,Repaired
5929,28-01-2022,1210,Repaired
5930,06-04-2023,2237,Paid
5931,02-11-2020,3480,Repaired
5932,22-02-2020,2698,Repaired
5933,05-11-2020,2517,Repaired
5934,26-06-2024,3163,Paid
5935,02-03-2020,1130,Rejected
5936,22-04-2024,1339,Rejected
5937,27-02-2021,88,Paid
5938,19-06-2022,2533,Paid
5939,19-04-2020,2427,Repaired
5940,10-05-2021,2051,Rejected
5941,24-01-2024,1097,Pending
5942,30-08-2021,3779,Paid
5943,28-08-2022,2964,Repaired
5944,08-07-2024,2213,Repaired
5945,05-03-2023,1816,Paid
5946,03-04-2022,536,Repaired
5947,20-09-2020,2969,Warranty Void
5948,04-10-2020,1449,Paid
5949,30-01-2020,344,Paid
5950,16-11-2021,956,Warranty Void
5951,23-04-2024,4502,Rejected
5952,09-11-2023,3067,Paid
5953,05-06-2021,1690,Repaired
5954,20-01-2022,1925,Rejected
5955,29-09-2023,1838,Paid
5956,30-07-2020,3334,Paid
5957,22-01-2023,190,Rejected
5958,27-06-2022,1832,Pending
5959,05-05-2022,4213,Paid
5960,27-02-2022,2297,Warranty Void
5961,17-04-2024,1693,Pending
5962,10-09-2021,3748,Repaired
5963,13-07-2021,4953,Repaired
5964,11-08-2022,201,Pending
5965,22-03-2020,1520,Warranty Void
5966,27-08-2023,398,Warranty Void
5967,31-07-2023,1438,Warranty Void
5968,08-08-2023,3366,Warranty Void
5969,28-04-2021,842,Repaired
5970,14-12-2022,4700,Warranty Void
5971,11-01-2021,2185,Paid
5972,20-06-2022,4077,Paid
5973,29-05-2022,3539,Paid
5974,29-10-2022,1488,Paid
5975,29-09-2021,1042,Rejected
5976,09-09-2022,1672,Warranty Void
5977,25-03-2022,2919,Repaired
5978,04-05-2020,3366,Repaired
5979,11-08-2024,3333,Repaired
5980,24-08-2023,1867,Warranty Void
5981,30-04-2021,3774,Pending
5982,22-08-2024,901,Warranty Void
5983,24-09-2024,405,Repaired
5984,13-04-2024,612,Repaired
5985,11-04-2020,1499,Rejected
5986,28-04-2020,403,Repaired
5987,07-04-2020,2175,Warranty Void
5988,18-07-2022,4184,Pending
5989,24-07-2021,4554,Pending
5990,15-05-2021,474,Repaired
5991,13-12-2024,4330,Pending
5992,27-12-2023,1695,Repaired
5993,11-07-2020,787,Rejected
5994,25-06-2021,712,Rejected
5995,20-02-2020,3024,Repaired
5996,19-06-2021,4248,Pending
5997,23-12-2024,1631,Pending
5998,02-07-2023,1540,Pending
5999,06-05-2021,4794,Rejected
6000,22-03-2021,2072,Repaired
6001,07-10-2020,586,Warranty Void
6002,30-03-2020,336,Warranty Void
6003,16-03-2024,1330,Repaired
6004,02-08-2024,2233,Paid
6005,06-06-2023,2638,Repaired
6006,24-07-2024,1963,Paid
6007,22-10-2021,1040,Warranty Void
6008,11-09-2022,2215,Warranty Void
6009,04-08-2021,3384,Paid
6010,14-10-2022,2324,Paid
6011,24-04-2024,4606,Rejected
6012,04-06-2022,1780,Rejected
6013,07-04-2023,1347,Paid
6014,19-12-2020,4718,Warranty Void
6015,16-09-2022,2143,Repaired
6016,29-11-2022,3496,Paid
6017,19-02-2020,4330,Paid
6018,23-08-2024,3986,Repaired
6019,04-05-2021,4807,Paid
6020,27-04-2022,755,Paid
6021,10-05-2022,2459,Repaired
6022,15-07-2023,828,Repaired
6023,27-06-2022,1288,Repaired
6024,18-09-2023,4737,Rejected
6025,04-09-2022,4288,Repaired
6026,11-06-2020,2921,Repaired
6027,05-03-2023,874,Rejected
6028,20-07-2020,796,Paid
6029,27-06-2020,647,Rejected
6030,04-01-2020,3709,Rejected
6031,07-12-2022,1531,Paid
6032,12-07-2023,4046,Pending
6033,09-04-2021,4873,Paid
6034,17-12-2021,4615,Rejected
6035,05-07-2024,845,Paid
6036,22-08-2021,2497,Rejected
6037,20-04-2021,4498,Rejected
6038,08-04-2022,1584,Rejected
6039,07-05-2020,205,Warranty Void
6040,05-05-2022,4249,Warranty Void
6041,18-11-2020,175,Warranty Void
6042,05-11-2024,1942,Repaired
6043,23-09-2023,2545,Warranty Void
6044,08-08-2023,2535,Rejected
6045,11-10-2024,3232,Rejected
6046,10-07-2024,2282,Rejected
6047,07-03-2022,3283,Pending
6048,04-09-2023,2655,Rejected
6049,30-05-2022,4074,Repaired
6050,30-08-2022,1223,Warranty Void
6051,25-07-2023,2021,Pending
6052,08-04-2021,2598,Pending
6053,14-05-2021,1665,Pending
6054,05-12-2024,2131,Repaired
6055,30-10-2020,2033,Pending
6056,14-05-2020,2037,Pending
6057,28-05-2023,2036,Pending
6058,16-09-2024,133,Rejected
6059,29-04-2022,1981,Pending
6060,11-05-2020,4650,Warranty Void
6061,24-11-2020,1279,Rejected
6062,20-12-2023,2135,Repaired
6063,17-02-2020,3607,Rejected
6064,06-06-2020,243,Repaired
6065,24-06-2024,4990,Pending
6066,26-07-2021,4117,Repaired
6067,27-11-2020,574,Warranty Void
6068,16-09-2023,1138,Pending
6069,24-04-2022,1437,Paid
6070,20-08-2020,3047,Pending
6071,28-05-2020,2483,Rejected
6072,09-08-2021,2272,Paid
6073,13-04-2023,867,Paid
6074,20-12-2022,1503,Warranty Void
6075,30-05-2024,50,Rejected
6076,01-02-2022,422,Paid
6077,19-11-2023,795,Repaired
6078,13-03-2024,1727,Paid
6079,03-06-2023,4871,Rejected
6080,21-07-2023,4567,Repaired
6081,25-05-2021,4839,Repaired
6082,21-11-2022,3359,Warranty Void
6083,15-05-2022,2169,Warranty Void
6084,09-10-2022,4379,Rejected
6085,08-02-2022,1448,Pending
6086,28-05-2024,2584,Repaired
6087,15-07-2021,1113,Warranty Void
6088,21-10-2023,637,Warranty Void
6089,10-10-2021,675,Rejected
6090,10-02-2023,2693,Warranty Void
6091,03-05-2021,2337,Warranty Void
6092,25-06-2020,3648,Warranty Void
6093,04-11-2021,3697,Pending
6094,07-11-2024,1640,Pending
6095,21-07-2024,600,Pending
6096,23-07-2024,3551,Warranty Void
6097,22-07-2024,1110,Rejected
6098,03-08-2020,2696,Pending
6099,08-03-2023,2428,Repaired
6100,11-11-2023,1936,Warranty Void
6101,16-04-2024,2701,Repaired
6102,31-01-2021,564,Paid
6103,27-08-2020,3930,Warranty Void
6104,28-06-2022,3859,Rejected
6105,03-03-2021,4209,Rejected
6106,20-09-2020,1286,Warranty Void
6107,18-02-2024,540,Repaired
6108,26-05-2021,1990,Rejected
6109,10-03-2023,4772,Paid
6110,05-05-2021,2554,Rejected
6111,17-11-2023,158,Repaired
6112,01-11-2020,3932,Warranty Void
6113,26-03-2021,666,Paid
6114,01-06-2023,1240,Warranty Void
6115,27-08-2024,2811,Paid
6116,01-07-2020,4036,Pending
6117,26-08-2024,595,Warranty Void
6118,05-04-2024,2002,Paid
6119,25-05-2024,4761,Paid
6120,10-10-2020,3874,Pending
6121,14-09-2022,1185,Warranty Void
6122,25-03-2021,1082,Rejected
6123,18-12-2024,4088,Warranty Void
6124,10-04-2020,4422,Warranty Void
6125,07-12-2022,865,Repaired
6126,04-09-2021,826,Rejected
6127,20-08-2020,3291,Warranty Void
6128,19-11-2020,1584,Repaired
6129,17-04-2022,571,Rejected
6130,13-11-2024,107,Warranty Void
6131,17-10-2020,2877,Paid
6132,21-08-2022,739,Paid
6133,16-08-2023,1866,Paid
6134,21-11-2022,4467,Pending
6135,05-08-2020,2406,Pending
6136,12-11-2022,2204,Pending
6137,11-07-2020,3014,Paid
6138,12-11-2024,3036,Rejected
6139,11-06-2022,3922,Rejected
6140,20-05-2022,705,Paid
6141,23-03-2022,1831,Warranty Void
6142,25-11-2021,4841,Rejected
6143,12-11-2022,4193,Paid
6144,28-03-2022,4662,Pending
6145,01-02-2024,1635,Rejected
6146,28-05-2020,4918,Rejected
6147,26-03-2021,3644,Rejected
6148,19-08-2020,3966,Warranty Void
6149,17-08-2024,3096,Pending
6150,28-12-2021,1480,Rejected
6151,04-03-2023,4730,Pending
6152,22-04-2022,2270,Warranty Void
6153,10-03-2021,3905,Pending
6154,01-08-2021,2869,Paid
6155,05-06-2021,650,Pending
6156,07-08-2022,1193,Paid
6157,07-06-2020,4737,Warranty Void
6158,15-02-2024,3384,Rejected
6159,17-11-2024,2425,Repaired
6160,13-05-2022,621,Rejected
6161,24-03-2024,1953,Warranty Void
6162,26-03-2020,2476,Pending
6163,30-12-2020,3245,Warranty Void
6164,30-07-2021,1019,Paid
6165,28-10-2021,331,Paid
6166,14-11-2021,4812,Repaired
6167,28-02-2021,1885,Rejected
6168,03-04-2022,2721,Rejected
6169,08-11-2024,2380,Repaired
6170,09-10-2022,2863,Rejected
6171,08-10-2021,2420,Repaired
6172,02-09-2020,4840,Pending
6173,11-02-2022,1140,Paid
6174,19-12-2021,3825,Warranty Void
6175,06-01-2024,2020,Rejected
6176,05-09-2022,2502,Pending
6177,15-11-2024,4197,Pending
6178,17-04-2024,3193,Rejected
6179,03-05-2020,3660,Pending
6180,07-10-2021,1893,Rejected
6181,18-12-2024,2379,Warranty Void
6182,25-01-2021,3798,Rejected
6183,04-07-2022,1809,Paid
6184,23-04-2024,2664,Warranty Void
6185,02-04-2023,1439,Repaired
6186,12-05-2020,1373,Pending
6187,08-09-2022,1757,Repaired
6188,14-02-2020,2131,Repaired
6189,26-08-2023,1152,Repaired
6190,15-12-2021,2008,Repaired
6191,14-12-2023,1422,Rejected
6192,22-04-2020,96,Rejected
6193,05-08-2023,355,Paid
6194,27-03-2024,296,Pending
6195,10-01-2020,1413,Warranty Void
6196,21-05-2024,2191,Paid
6197,01-12-2024,3915,Rejected
6198,09-09-2024,3085,Warranty Void
6199,20-03-2020,2461,Pending
6200,16-01-2021,3493,Paid
6201,27-08-2023,3905,Warranty Void
6202,16-12-2024,4821,Paid
6203,11-11-2020,3464,Repaired
6204,12-07-2024,2081,Paid
6205,13-11-2023,1797,Pending
6206,19-06-2023,2054,Warranty Void
6207,16-10-2020,4355,Paid
6208,19-12-2020,993,Repaired
6209,18-08-2020,2190,Warranty Void
6210,20-10-2020,1654,Pending
6211,21-07-2023,974,Warranty Void
6212,18-07-2023,106,Paid
6213,20-02-2020,4784,Paid
6214,04-08-2022,48,Paid
6215,05-07-2021,2767,Repaired
6216,14-06-2024,915,Pending
6217,11-06-2022,1514,Repaired
6218,31-12-2023,139,Paid
6219,15-11-2022,4099,Paid
6220,01-02-2023,2713,Pending
6221,06-01-2022,1234,Repaired
6222,30-12-2021,1768,Paid
6223,26-11-2023,4771,Rejected
6224,30-03-2021,2467,Repaired
6225,20-06-2022,284,Repaired
6226,15-06-2021,3001,Warranty Void
6227,04-09-2021,2183,Repaired
6228,25-11-2020,4745,Rejected
6229,14-02-2020,3488,Warranty Void
6230,20-08-2021,4584,Paid
6231,14-11-2023,2015,Warranty Void
6232,13-10-2020,3039,Rejected
6233,12-02-2022,2919,Pending
6234,16-01-2020,4266,Repaired
6235,02-05-2023,3661,Paid
6236,27-12-2024,4905,Repaired
6237,21-12-2023,4837,Paid
6238,14-12-2020,4484,Repaired
6239,26-03-2021,2754,Rejected
