sale_id,sale_date,store_id,product_id,quantity
1808,10-09-2021,64,593,2
1809,04-08-2024,97,817,19
1810,14-11-2021,9,692,11
1811,24-05-2021,68,671,19
1812,23-09-2023,51,123,7
1813,28-01-2021,81,342,15
1814,25-02-2020,41,214,7
1815,19-05-2020,65,966,14
1816,30-06-2020,31,84,17
1817,04-09-2020,59,939,4
1818,15-03-2024,14,103,6
1819,18-02-2021,27,96,12
1820,26-03-2023,1,160,11
1821,15-05-2023,43,414,4
1822,08-09-2020,78,650,13
1823,15-06-2020,19,671,17
1824,08-06-2020,14,830,11
1825,04-01-2024,92,585,17
1826,07-10-2023,18,15,20
1827,21-09-2021,57,162,7
1828,20-03-2020,89,359,8
1829,01-11-2023,52,463,13
1830,03-07-2024,85,723,12
1831,23-10-2023,29,756,11
1832,05-02-2022,67,521,2
1833,18-03-2022,47,208,12
1834,31-08-2021,17,9,4
1835,15-03-2021,71,890,17
1836,18-04-2022,89,473,17
1837,05-01-2020,97,304,16
1838,24-03-2021,16,709,18
1839,20-03-2021,5,929,10
1840,09-04-2024,81,94,15
1841,21-07-2024,6,665,18
1842,01-09-2023,16,901,1
1843,19-02-2020,66,823,19
1844,08-06-2023,58,773,9
1845,27-05-2020,49,418,6
1846,02-02-2020,43,340,15
1847,28-12-2024,73,907,3
1848,23-12-2022,28,632,1
1849,12-06-2023,14,138,16
1850,19-06-2020,43,373,4
1851,29-06-2022,51,84,20
1852,03-04-2023,11,253,13
1853,06-07-2023,3,577,12
1854,15-12-2021,98,151,10
1855,02-10-2023,22,26,9
1856,16-09-2020,76,626,11
1857,02-07-2021,51,556,14
1858,06-05-2022,4,367,19
1859,19-08-2022,5,964,8
1860,12-08-2023,17,511,5
1861,18-01-2021,67,913,18
1862,22-11-2022,2,292,12
1863,07-06-2020,38,332,11
1864,20-03-2023,13,341,17
1865,31-01-2023,93,818,19
1866,17-11-2022,29,290,20
1867,21-01-2022,62,479,17
1868,27-05-2020,49,495,10
1869,05-12-2023,88,964,6
1870,02-05-2021,78,466,4
1871,03-03-2023,91,744,14
1872,11-05-2020,35,579,16
1873,01-01-2020,2,108,11
1874,11-09-2023,27,7,20
1875,01-02-2020,44,516,8
1876,05-11-2024,44,341,2
1877,30-07-2023,31,832,19
1878,26-04-2021,14,52,17
1879,28-10-2023,49,146,19
1880,28-06-2021,56,743,11
1881,11-10-2021,19,224,8
1882,12-12-2021,7,480,2
1883,12-06-2022,98,961,3
1884,06-09-2022,24,53,6
1885,16-12-2024,62,434,12
1886,01-04-2021,39,576,12
1887,23-11-2023,54,148,19
1888,27-09-2023,50,655,13
1889,10-07-2023,4,13,2
1890,21-03-2023,5,429,3
1891,15-01-2024,50,966,5
1892,13-01-2022,16,53,20
1893,01-12-2020,24,247,4
1894,04-02-2022,31,414,11
1895,04-07-2023,52,431,6
1896,23-04-2022,56,950,2
1897,14-07-2020,96,440,10
1898,03-11-2022,43,69,1
1899,11-07-2020,44,767,17
1900,21-06-2020,78,287,16
1901,22-03-2023,94,628,11
1902,08-07-2024,67,316,5
1903,26-06-2021,13,284,1
1904,03-09-2022,89,285,1
1905,20-05-2021,6,921,3
1906,01-10-2021,36,417,2
1907,09-10-2023,73,54,15
1908,02-09-2020,90,262,19
1909,14-04-2020,41,536,3
1910,14-01-2022,45,699,19
1911,11-10-2022,39,257,10
1912,25-08-2020,77,851,13
1913,09-07-2023,82,790,7
1914,20-12-2022,96,620,16
1915,27-07-2022,70,690,4
1916,03-02-2023,85,435,12
1917,24-01-2024,53,652,5
1918,21-04-2020,86,630,8
1919,22-02-2020,99,581,4
1920,23-05-2023,46,390,7
1921,02-02-2020,35,681,16
1922,18-10-2023,93,77,6
1923,26-09-2022,1,685,6
1924,27-11-2024,15,546,20
1925,02-06-2022,1,260,15
1926,27-12-2022,47,43,15
1927,21-01-2022,38,674,20
1928,05-04-2021,89,3,3
1929,14-01-2020,34,939,19
1930,14-02-2020,65,678,1
1931,28-09-2020,1,934,17
1932,04-09-2020,83,935,7
1933,07-12-2023,93,547,4
1934,27-06-2020,31,809,18
1935,24-03-2024,55,179,1
1936,27-11-2023,54,780,20
1937,23-05-2021,22,345,20
1938,01-08-2023,39,940,17
1939,22-06-2021,94,979,8
1940,22-04-2023,70,417,3
1941,15-10-2021,100,92,15
1942,08-03-2023,52,414,17
1943,14-02-2022,50,298,11
1944,19-05-2024,100,130,18
1945,20-01-2022,8,925,18
1946,05-05-2024,34,689,3
1947,31-07-2023,73,459,6
1948,25-01-2023,27,766,14
1949,05-03-2020,86,787,8
1950,09-05-2024,52,294,10
1951,19-08-2022,47,55,13
1952,15-07-2022,32,301,13
1953,12-10-2020,71,53,1
1954,14-02-2023,7,786,6
1955,18-01-2023,68,585,7
1956,20-08-2020,6,52,1
1957,13-10-2022,18,373,2
1958,04-09-2021,32,256,10
1959,30-07-2021,67,8,10
1960,05-01-2021,51,38,2
1961,02-05-2024,83,635,13
1962,09-08-2022,61,895,16
1963,11-02-2023,75,236,2
1964,16-01-2020,38,281,3
1965,27-05-2022,27,878,12
1966,10-04-2023,37,912,18
1967,01-01-2020,49,278,19
1968,03-01-2024,7,914,5
1969,03-01-2021,59,815,14
1970,16-05-2020,79,573,8
1971,21-05-2024,52,728,8
1972,01-01-2023,65,422,2
1973,07-07-2024,78,945,15
1974,09-10-2022,43,820,20
1975,17-08-2021,77,192,20
1976,03-06-2024,91,583,5
1977,24-04-2023,71,352,4
1978,14-01-2024,97,55,7
1979,05-04-2024,28,182,12
1980,21-10-2021,51,950,5
1981,30-05-2020,3,717,4
1982,24-01-2022,45,164,8
1983,02-08-2024,47,248,6
1984,06-08-2020,41,671,7
1985,15-05-2021,72,278,11
1986,08-05-2022,67,664,13
1987,10-12-2022,78,590,10
1988,05-03-2023,19,346,2
1989,07-04-2022,54,638,20
1990,12-03-2020,37,709,6
1991,22-02-2022,11,307,5
1992,06-03-2022,27,975,16
1993,19-01-2020,71,773,4
1994,06-09-2024,31,483,11
1995,26-05-2022,17,956,11
1996,05-06-2021,90,30,9
1997,07-06-2023,72,591,10
1998,24-02-2020,96,488,14
1999,05-02-2022,85,3,1
2000,29-05-2020,51,996,5
2001,13-03-2024,23,803,6
2002,14-02-2023,43,215,18
2003,17-04-2021,20,143,5
2004,29-12-2024,31,796,4
2005,16-04-2021,20,749,9
2006,21-07-2020,65,587,19
2007,06-05-2022,53,349,19
2008,19-04-2020,53,875,2
2009,10-09-2023,55,896,1
2010,27-03-2024,59,194,5
2011,19-07-2021,54,3,19
2012,26-06-2022,9,386,5
2013,29-01-2024,45,951,11
2014,23-01-2024,79,703,11
2015,24-04-2022,92,656,12
2016,04-04-2022,37,440,8
2017,16-12-2024,55,16,6
2018,03-10-2023,74,476,17
2019,02-09-2020,91,677,11
2020,21-05-2021,19,308,18
2021,03-01-2021,44,525,18
2022,09-03-2021,85,714,18
2023,05-01-2021,71,946,14
2024,25-04-2023,91,354,8
2025,11-09-2023,18,360,4
2026,10-02-2022,44,400,10
2027,16-08-2020,86,680,9
2028,14-06-2022,28,773,10
2029,02-11-2023,14,914,8
2030,29-09-2020,59,848,4
2031,23-06-2023,18,384,18
2032,11-09-2021,49,736,4
2033,27-10-2024,9,837,6
2034,02-07-2021,89,931,16
2035,28-10-2020,83,987,11
2036,26-08-2022,31,656,11
2037,01-05-2021,78,447,19
2038,21-04-2023,74,147,2
2039,15-06-2023,14,934,17
2040,27-10-2023,41,289,2
2041,23-12-2023,63,947,5
2042,08-10-2023,87,219,20
2043,06-02-2023,6,900,13
2044,09-07-2022,53,377,1
2045,27-06-2022,35,962,3
2046,09-04-2022,35,841,20
2047,06-01-2024,89,288,15
2048,03-01-2024,99,164,11
2049,04-05-2021,48,712,13
2050,06-05-2021,52,969,17
2051,20-09-2020,82,217,20
2052,18-02-2022,14,558,17
2053,19-03-2024,96,183,17
2054,16-03-2023,11,388,14
2055,28-10-2024,98,168,7
2056,09-04-2023,65,706,6
2057,05-04-2021,3,547,16
2058,19-01-2021,53,232,20
2059,01-06-2021,36,883,13
2060,05-08-2021,51,449,1
2061,07-06-2023,84,247,13
2062,07-06-2022,35,952,4
2063,09-08-2023,24,174,5
2064,20-06-2021,60,287,4
2065,13-05-2024,18,474,10
2066,15-04-2023,54,675,3
2067,23-09-2024,6,435,13
2068,08-05-2020,11,384,9
2069,15-09-2020,38,633,2
2070,12-01-2022,26,958,6
2071,19-06-2020,35,678,3
2072,27-03-2024,27,212,2
2073,30-04-2023,61,329,19
2074,25-10-2021,11,385,7
2075,02-04-2023,81,354,18
2076,20-12-2022,8,665,14
2077,11-08-2023,69,957,14
2078,17-10-2024,12,944,14
2079,07-10-2020,99,693,15
2080,09-08-2020,56,275,20
2081,30-11-2024,22,277,17
2082,11-03-2022,26,468,17
2083,07-10-2022,89,894,12
2084,07-10-2020,65,462,19
2085,03-05-2024,43,256,5
2086,07-06-2022,15,661,14
2087,31-08-2021,23,627,20
2088,08-10-2022,21,981,6
2089,18-09-2023,92,157,2
2090,22-06-2024,57,8,16
2091,27-05-2024,12,137,10
2092,01-05-2021,24,402,2
2093,30-08-2020,79,363,16
2094,27-07-2021,11,289,3
2095,06-01-2020,27,68,6
2096,03-03-2022,32,134,11
2097,07-02-2022,87,755,15
2098,06-11-2020,74,856,13
2099,28-08-2021,47,256,8
2100,19-05-2022,35,191,12
2101,11-10-2020,80,299,6
2102,27-06-2021,24,151,18
2103,21-05-2023,95,198,14
2104,01-10-2022,76,414,6
2105,15-11-2022,90,577,2
2106,15-02-2022,37,323,16
2107,26-06-2024,7,246,6
2108,07-06-2022,28,553,18
2109,06-12-2020,4,417,10
2110,17-11-2021,70,679,15
2111,11-11-2023,46,640,15
2112,01-07-2024,59,314,8
2113,20-12-2020,15,403,5
2114,30-09-2021,75,95,19
2115,27-02-2022,88,724,7
2116,10-08-2021,18,219,1
2117,07-04-2022,62,594,10
2118,31-10-2020,64,256,16
2119,11-07-2023,61,616,2
2120,28-05-2024,20,825,11
2121,02-12-2024,49,132,2
2122,22-11-2022,93,991,9
2123,25-01-2022,40,295,4
2124,04-02-2021,25,768,14
2125,01-09-2020,54,68,11
2126,17-06-2023,11,120,11
2127,21-09-2023,94,979,17
2128,21-09-2020,92,48,3
2129,23-01-2021,31,169,5
2130,15-03-2021,68,328,20
2131,02-05-2020,94,379,15
2132,05-01-2024,10,620,11
2133,22-02-2023,73,750,8
2134,12-02-2024,56,343,15
2135,25-07-2022,76,32,11
2136,31-07-2020,64,506,7
2137,26-04-2020,34,16,18
2138,19-01-2020,100,703,6
2139,20-09-2024,15,55,9
2140,03-04-2024,100,102,5
2141,27-08-2021,76,367,14
2142,19-08-2021,25,990,6
2143,19-06-2024,35,813,9
2144,15-11-2022,2,176,2
2145,12-09-2023,1,268,3
2146,02-04-2022,34,470,16
2147,26-05-2021,6,922,1
2148,24-11-2024,19,782,6
2149,03-04-2021,54,112,14
2150,06-08-2022,16,456,11
2151,24-10-2024,6,359,5
2152,25-09-2023,38,653,13
2153,08-09-2020,36,833,17
2154,15-11-2021,51,286,1
2155,07-11-2021,1,902,14
2156,01-10-2021,71,55,6
2157,14-04-2020,67,493,11
2158,05-06-2021,6,530,2
2159,21-11-2024,7,128,7
2160,19-01-2024,89,760,16
2161,16-10-2021,77,149,18
2162,29-11-2020,92,722,18
2163,29-04-2022,45,356,5
2164,21-06-2022,12,409,15
2165,18-04-2023,90,67,8
2166,08-04-2020,73,183,1
2167,17-02-2022,99,494,6
2168,27-11-2021,96,31,6
2169,24-08-2021,17,394,3
2170,26-02-2023,15,222,11
2171,21-01-2021,81,954,3
2172,21-01-2024,37,138,7
2173,03-06-2022,78,203,20
2174,03-03-2020,38,797,20
2175,05-11-2024,24,491,5
2176,02-08-2020,57,518,15
2177,09-09-2024,31,321,13
2178,07-10-2021,65,783,13
2179,18-12-2023,69,192,2
2180,07-11-2020,42,198,2
2181,17-05-2020,40,883,1
2182,11-01-2024,27,289,11
2183,05-01-2020,34,986,18
2184,22-05-2023,92,978,3
2185,24-09-2021,95,264,5
2186,22-12-2020,92,765,9
2187,26-08-2024,90,779,9
2188,30-12-2024,53,912,13
2189,31-05-2023,46,886,9
2190,08-01-2024,76,502,3
2191,11-12-2024,60,414,10
2192,20-12-2024,57,559,18
2193,18-07-2023,27,290,20
2194,23-08-2023,23,426,2
2195,08-03-2020,88,87,19
2196,30-08-2024,25,192,4
2197,20-09-2020,31,318,6
2198,06-04-2024,78,277,9
2199,27-06-2020,66,166,5
2200,17-02-2023,71,461,14
2201,08-09-2023,57,178,6
2202,29-07-2023,74,917,8
2203,08-08-2022,49,287,13
2204,02-08-2024,24,886,15
2205,24-07-2023,31,546,7
2206,15-12-2021,52,638,9
2207,08-09-2020,68,423,11
2208,07-05-2020,59,356,12
2209,09-01-2022,44,218,2
2210,06-09-2021,91,396,1
2211,06-04-2024,80,46,10
2212,31-07-2020,17,885,12
2213,25-05-2023,61,390,19
2214,23-02-2024,31,908,18
2215,13-06-2022,85,50,7
2216,04-08-2020,23,821,20
2217,27-12-2024,22,848,14
2218,18-12-2020,22,932,14
2219,05-10-2024,1,749,6
2220,27-04-2020,40,62,11
2221,18-01-2024,67,390,18
2222,31-12-2022,73,961,16
2223,02-03-2020,70,473,6
2224,22-05-2023,78,715,6
2225,15-10-2021,63,256,13
2226,21-10-2024,14,814,4
2227,04-03-2022,30,125,12
2228,23-12-2021,49,788,18
2229,09-01-2021,22,400,7
2230,02-07-2022,85,730,13
2231,20-03-2023,1,891,12
2232,10-07-2020,77,655,3
2233,11-10-2023,41,460,1
2234,25-06-2024,28,264,10
2235,11-07-2020,30,790,20
2236,19-02-2024,22,107,3
2237,29-05-2022,68,465,11
2238,13-02-2021,47,510,3
2239,23-03-2023,49,139,13
2240,05-09-2022,18,969,18
2241,03-07-2024,65,230,19
2242,24-01-2022,91,726,9
2243,03-03-2023,29,822,19
2244,30-04-2022,92,475,11
2245,31-08-2020,96,307,7
2246,15-02-2024,9,577,3
2247,09-05-2022,82,296,7
2248,20-08-2021,87,865,12
2249,21-10-2021,40,705,12
2250,26-03-2024,70,335,16
2251,27-11-2020,12,179,11
2252,08-01-2023,85,850,13
2253,20-06-2022,29,191,15
2254,04-04-2020,84,196,7
2255,09-04-2022,31,906,18
2256,07-10-2022,17,807,6
2257,13-10-2020,54,966,15
2258,21-05-2020,39,865,7
2259,22-04-2021,94,602,4
2260,09-10-2021,86,710,17
2261,08-06-2024,34,899,11
2262,20-03-2021,62,338,3
2263,25-05-2021,22,511,6
2264,08-01-2020,4,283,14
2265,12-02-2020,98,628,18
2266,13-03-2021,15,454,20
2267,22-11-2024,8,489,17
2268,29-01-2020,23,379,14
2269,04-10-2023,46,111,16
2270,10-11-2022,44,614,13
2271,12-07-2022,21,519,5
2272,29-03-2023,64,196,15
2273,15-03-2021,73,798,3
2274,23-12-2020,89,241,17
2275,02-08-2021,36,395,7
2276,26-08-2021,4,117,18
2277,15-11-2021,18,283,14
2278,17-08-2024,93,21,19
2279,17-04-2022,51,183,17
2280,18-02-2023,4,653,16
2281,26-04-2021,18,810,19
2282,23-06-2021,69,584,4
2283,16-03-2022,42,103,14
2284,22-04-2022,82,124,1
2285,20-06-2020,97,324,14
2286,13-10-2022,79,714,15
2287,02-05-2021,31,458,4
2288,04-08-2024,2,399,18
2289,19-08-2022,85,842,19
2290,13-03-2023,81,510,9
2291,12-07-2020,22,265,4
2292,16-11-2024,6,445,13
2293,24-04-2022,15,855,16
2294,01-12-2024,98,773,1
2295,25-01-2020,75,419,15
2296,19-09-2023,39,1000,5
2297,24-02-2021,98,950,1
2298,05-10-2020,76,418,17
2299,08-09-2020,96,958,6
2300,14-09-2023,57,237,8
2301,09-05-2024,79,710,8
2302,13-04-2023,20,58,15
2303,19-08-2021,77,879,11
2304,30-07-2022,64,635,11
2305,19-04-2021,77,575,9
2306,19-10-2023,11,657,12
2307,09-11-2020,74,313,2
2308,17-04-2024,54,280,15
2309,13-11-2024,60,334,1
2310,17-12-2024,42,957,4
2311,02-04-2022,45,285,19
2312,17-07-2020,78,589,4
2313,25-09-2021,94,183,16
2314,16-11-2020,92,98,17
2315,19-10-2021,96,104,12
2316,16-05-2022,91,979,20
2317,22-05-2022,7,171,20
2318,09-09-2021,86,418,5
2319,20-07-2020,18,503,12
2320,28-02-2022,93,872,11
2321,10-11-2024,91,886,11
2322,20-02-2021,35,19,7
2323,01-08-2021,31,901,9
2324,23-08-2024,90,403,12
2325,24-06-2022,48,610,12
2326,17-11-2022,79,77,3
2327,29-08-2021,21,815,16
2328,03-10-2024,59,79,2
2329,22-01-2021,95,758,19
2330,07-03-2024,50,139,19
2331,17-11-2021,24,714,18
2332,06-05-2024,12,569,16
2333,27-03-2023,25,93,14
2334,14-02-2024,7,694,20
2335,14-07-2023,64,584,4
2336,16-06-2023,61,768,11
2337,11-05-2020,53,45,7
2338,26-09-2021,59,842,13
2339,18-03-2021,11,86,13
2340,03-05-2023,75,429,6
2341,22-08-2023,74,137,17
2342,27-09-2023,91,417,14
2343,27-11-2021,32,505,18
2344,27-05-2021,67,596,18
2345,14-08-2023,68,566,20
2346,26-06-2021,52,980,14
2347,10-01-2021,44,835,2
2348,31-03-2021,79,938,3
2349,07-09-2020,47,868,14
2350,14-11-2023,7,284,7
2351,21-04-2022,48,879,20
2352,27-10-2023,12,456,18
2353,21-03-2020,68,9,7
2354,05-04-2023,40,186,2
2355,10-05-2022,38,918,15
2356,06-09-2023,82,905,7
2357,08-06-2023,40,897,2
2358,26-06-2022,52,45,19
2359,19-08-2021,42,811,1
2360,17-04-2021,26,431,20
2361,20-12-2021,11,712,13
2362,28-10-2021,64,64,14
2363,02-11-2022,15,427,19
2364,15-08-2021,9,27,16
2365,08-11-2021,6,811,4
2366,30-08-2024,67,837,9
2367,02-01-2022,47,222,13
2368,11-09-2021,46,17,17
2369,06-06-2020,80,750,17
2370,02-10-2022,100,837,12
2371,12-01-2023,43,800,4
2372,05-08-2022,99,997,10
2373,27-02-2020,6,717,1
2374,22-11-2023,49,717,2
2375,10-03-2020,35,636,18
2376,28-07-2023,67,824,10
2377,14-05-2022,27,586,9
2378,15-01-2020,74,183,20
2379,29-12-2024,30,642,19
2380,01-06-2022,100,569,18
2381,11-10-2021,18,3,2
2382,05-05-2021,49,396,18
2383,29-04-2020,72,737,12
2384,21-01-2023,70,488,7
2385,16-08-2022,55,11,12
2386,21-05-2023,78,590,18
2387,07-09-2022,72,271,4
2388,27-12-2022,76,967,20
2389,01-12-2023,95,123,17
2390,02-08-2024,22,429,19
2391,13-08-2021,59,207,11
2392,10-08-2020,24,560,8
2393,27-06-2022,59,567,20
2394,23-12-2021,47,663,12
2395,06-04-2024,1,436,14
2396,20-10-2023,82,747,16
2397,20-02-2021,75,743,2
2398,11-11-2022,90,231,19
2399,28-02-2020,4,547,20
2400,12-08-2021,75,100,17
2401,01-08-2022,97,608,11
2402,12-08-2024,67,903,18
2403,30-04-2023,25,523,9
2404,21-07-2020,8,246,6
2405,11-07-2024,14,351,2
2406,12-09-2022,24,939,1
2407,01-08-2023,79,175,20
2408,04-02-2023,12,303,1
2409,13-05-2024,85,2,2
2410,17-02-2024,5,681,10
2411,03-06-2023,31,445,7
2412,19-02-2020,76,485,17
2413,14-11-2024,2,897,20
2414,21-05-2024,65,149,4
2415,22-06-2024,76,583,19
2416,25-05-2022,81,800,13
2417,17-04-2020,84,534,1
2418,01-11-2022,68,605,18
2419,12-01-2024,23,785,5
2420,13-11-2022,58,203,18
2421,21-12-2024,19,296,11
2422,21-04-2022,23,317,8
2423,06-12-2020,81,146,6
2424,10-08-2022,19,751,12
2425,04-08-2024,33,762,2
2426,28-06-2023,6,150,7
2427,27-09-2020,77,251,11
2428,15-04-2024,81,867,7
2429,07-11-2022,71,845,7
2430,03-07-2020,45,314,5
2431,07-03-2024,17,101,11
2432,05-04-2020,31,960,10
2433,15-08-2022,71,417,11
2434,19-02-2024,3,547,3
2435,10-03-2023,87,400,19
2436,26-08-2024,81,996,16
2437,11-06-2022,55,625,10
2438,14-10-2024,10,593,2
2439,24-02-2020,63,642,5
2440,25-12-2020,98,84,9
2441,02-07-2023,83,178,4
2442,17-03-2022,15,721,7
2443,20-02-2020,34,375,1
2444,30-04-2020,70,134,4
2445,15-04-2023,46,929,1
2446,02-03-2024,17,335,8
2447,31-05-2021,69,99,8
2448,09-06-2024,21,770,5
2449,11-02-2021,39,848,8
2450,16-04-2020,34,488,7
2451,14-11-2024,53,304,4
2452,04-08-2024,5,349,5
2453,25-12-2024,49,911,20
2454,15-04-2022,55,86,16
2455,24-08-2022,83,962,4
2456,31-12-2024,9,138,9
2457,06-01-2024,61,842,5
2458,01-09-2021,47,222,15
2459,09-01-2021,98,345,17
2460,22-01-2023,63,796,19
2461,10-12-2022,70,94,10
2462,28-03-2024,82,962,10
2463,20-05-2022,75,504,1
2464,05-03-2020,64,459,20
2465,18-03-2020,43,344,15
2466,05-02-2020,98,784,17
2467,09-08-2023,32,720,15
2468,19-08-2020,25,735,14
2469,26-06-2023,58,782,2
2470,04-02-2022,71,529,1
2471,28-03-2023,59,958,14
2472,06-06-2021,32,602,7
2473,06-03-2021,11,802,5
2474,07-12-2022,73,908,2
2475,10-01-2022,65,111,16
2476,08-07-2024,54,793,7
2477,05-01-2022,36,403,10
2478,07-01-2022,84,938,8
2479,25-04-2020,76,729,11
2480,19-04-2023,39,478,11
2481,25-02-2023,63,254,17
2482,23-11-2020,3,486,20
2483,07-12-2021,28,650,15
2484,26-09-2024,9,760,11
2485,26-05-2024,45,848,10
2486,17-09-2022,74,220,10
2487,08-09-2024,46,133,17
2488,29-06-2023,26,781,15
2489,30-06-2021,70,795,10
2490,21-11-2023,10,99,18
2491,19-01-2024,6,362,2
2492,20-02-2022,62,329,9
2493,13-09-2021,79,666,1
2494,22-06-2021,10,605,3
2495,08-11-2020,98,539,19
2496,20-05-2023,7,886,18
2497,19-12-2021,94,838,20
2498,26-11-2021,45,322,8
2499,23-06-2023,19,363,5
2500,27-07-2022,75,936,1
2501,11-06-2020,3,110,19
2502,25-06-2024,80,865,7
2503,09-05-2020,83,218,2
2504,04-04-2023,60,18,17
2505,18-11-2020,31,597,11
2506,01-02-2023,29,304,19
2507,04-07-2024,60,679,20
2508,10-09-2022,3,849,15
2509,08-11-2020,45,445,5
2510,26-02-2024,24,305,10
2511,24-09-2021,80,744,5
2512,10-04-2020,93,937,9
2513,02-04-2020,96,928,12
2514,18-09-2021,93,819,10
2515,08-12-2022,90,405,11
2516,19-02-2024,77,947,9
2517,01-01-2025,8,714,11
2518,16-03-2022,87,386,13
2519,17-10-2023,15,493,2
2520,28-11-2024,63,467,5
2521,09-03-2024,51,977,3
2522,16-04-2022,45,313,15
2523,05-08-2024,42,803,17
2524,16-03-2021,61,937,19
2525,04-11-2023,25,337,2
2526,15-11-2020,34,987,20
2527,07-09-2024,40,979,7
2528,15-03-2024,69,134,15
2529,01-05-2021,57,62,13
2530,14-04-2024,44,988,17
2531,09-02-2021,7,811,4
2532,28-03-2024,3,263,9
2533,07-07-2021,45,889,16
2534,07-10-2024,41,204,2
2535,04-05-2023,93,440,4
2536,22-01-2021,79,732,3
2537,11-12-2023,99,884,16
2538,08-08-2021,54,984,9
2539,02-01-2020,25,771,20
2540,02-05-2024,70,828,14
2541,18-12-2021,84,855,10
2542,23-04-2020,51,233,8
2543,11-09-2021,99,863,16
2544,29-04-2023,58,365,18
2545,10-04-2021,67,350,6
2546,25-01-2024,86,852,20
2547,09-09-2023,57,519,7
2548,05-08-2023,7,851,13
2549,25-07-2020,30,26,2
2550,12-02-2022,95,111,5
2551,03-01-2021,48,340,12
2552,13-01-2021,63,945,16
2553,11-07-2021,23,761,17
2554,24-12-2023,42,442,14
2555,17-08-2021,52,650,12
2556,31-07-2021,85,441,12
2557,10-07-2021,88,25,3
2558,07-02-2024,13,201,3
2559,06-02-2021,62,701,6
2560,15-01-2022,50,735,9
2561,22-09-2022,14,332,19
2562,21-10-2022,94,368,7
2563,13-09-2023,59,245,5
2564,20-05-2024,64,947,20
2565,09-03-2020,35,333,1
2566,03-02-2024,43,947,11
2567,25-11-2021,68,700,20
2568,29-04-2023,12,467,9
2569,05-11-2021,91,692,12
2570,29-10-2020,70,982,2
2571,06-03-2024,3,458,19
2572,25-12-2020,46,575,1
2573,09-08-2020,82,543,9
2574,18-02-2020,62,118,8
2575,02-02-2023,41,161,2
2576,20-06-2021,16,460,12
2577,10-04-2022,74,781,10
2578,13-06-2020,31,187,17
2579,12-02-2024,67,244,1
2580,29-03-2024,22,514,11
2581,19-07-2023,4,376,6
2582,18-07-2020,32,864,15
2583,18-03-2020,50,111,6
2584,28-11-2020,5,300,18
2585,04-12-2022,86,536,15
2586,04-06-2023,34,878,18
2587,28-06-2020,5,124,6
2588,08-06-2024,35,798,2
2589,28-08-2023,14,934,14
2590,16-05-2024,25,653,12
2591,16-06-2020,93,229,5
2592,02-11-2024,5,919,7
2593,26-03-2022,45,642,11
2594,11-04-2024,75,343,20
2595,30-03-2024,64,876,3
2596,12-01-2021,49,362,12
2597,25-01-2020,25,785,10
2598,25-06-2020,72,31,18
2599,09-08-2024,76,180,10
2600,08-10-2020,25,19,15
2601,28-06-2020,22,393,10
2602,31-08-2024,24,267,20
2603,17-10-2020,68,920,10
2604,04-08-2023,4,400,18
2605,27-04-2021,8,940,3
2606,30-07-2021,84,915,6
2607,05-05-2021,80,602,13
2608,16-11-2024,58,660,7
2609,24-09-2023,52,249,4
2610,16-10-2020,79,170,3
2611,23-07-2021,26,72,5
2612,01-10-2023,37,140,2
2613,30-04-2020,53,924,9
2614,19-03-2021,64,732,7
2615,25-06-2024,16,477,2
2616,16-09-2020,50,163,11
2617,10-09-2022,73,50,2
2618,17-05-2023,91,258,16
2619,11-02-2021,4,245,3
2620,20-06-2022,72,689,7
2621,24-02-2020,42,582,7
2622,10-09-2022,12,763,20
2623,05-04-2022,52,608,2
2624,04-07-2024,44,752,13
2625,24-12-2023,65,481,6
2626,16-02-2022,66,138,7
2627,14-01-2020,2,642,19
2628,31-05-2022,5,714,1
2629,19-11-2023,72,75,18
2630,20-06-2024,40,690,3
2631,22-01-2021,63,169,20
2632,26-06-2020,16,668,16
2633,20-01-2022,16,274,14
2634,22-12-2021,74,290,7
2635,10-12-2021,79,686,19
2636,25-09-2021,50,600,6
2637,18-08-2022,4,194,3
2638,10-04-2020,9,701,7
2639,18-03-2023,21,403,20
2640,17-04-2024,80,171,9
2641,20-03-2022,11,444,5
2642,01-11-2024,50,613,2
2643,17-02-2021,25,814,11
2644,23-08-2021,70,164,4
2645,05-03-2023,76,725,17
2646,02-04-2020,81,533,4
2647,30-07-2020,54,962,1
2648,08-06-2021,8,828,10
2649,03-03-2023,27,368,6
2650,27-10-2021,17,91,20
2651,20-09-2023,43,937,20
2652,25-02-2023,89,821,20
2653,25-06-2023,55,128,13
2654,22-04-2024,21,248,17
2655,14-01-2024,43,409,9
2656,16-06-2020,75,257,4
2657,16-05-2021,44,196,7
2658,02-03-2024,51,632,16
2659,09-04-2022,76,71,16
2660,11-07-2020,53,100,6
2661,12-10-2020,41,578,18
2662,14-08-2023,85,546,8
2663,03-05-2023,39,734,15
2664,26-07-2023,27,568,11
2665,01-08-2023,52,993,13
2666,03-11-2022,2,909,11
2667,29-07-2022,33,6,18
2668,21-08-2020,83,730,6
2669,16-09-2023,48,545,10
2670,01-10-2021,93,904,12
2671,27-06-2023,45,692,7
2672,28-01-2024,99,886,19
2673,13-11-2022,78,186,16
2674,15-04-2024,81,963,10
2675,21-01-2022,89,635,8
2676,06-08-2023,99,401,17
2677,27-01-2024,37,972,17
2678,21-01-2022,10,686,2
2679,06-07-2024,57,950,19
2680,08-04-2021,76,210,10
